8796349440,13282265088,13096045568,20934815744,22978826240,16066432000,10573103104,12393663488,8604796928,17491623936,13176742912,14648444928,12405727232,10258881536,8392473088,23388211200,12422053888,15219399680,13611074560,20899887104,15022216192,14032109568,10378373120,8700639232,13872757760,10920252416,8489626112,9956253696,8509534720,13075976192,12593234944,12489947136,10740455424,10345381888,11900419072,7409408000,11570432000,13061695488,11691153408,14279099392,8364139520,11835803648,6553308160,7839227392,7442926592,6069522944,8293092864,11300801536,7110522368,8379807232,3944208896,51279056896,11945007104,9277997056,5954958848,11862239232
525093824,472155104,873295744,513880576,941093312,695756480,424839424,699788096,428662784,1814099200,678761024,708307712,772870336,868723008,388715360,2474038016,488230912,686609664,418928032,1942813952,494441504,772723584,619547840,921147392,1169451904,600582976,524550496,412718752,527268128,537829376,1243381376,1742584192,992137984,1071705536,1702636928,658991232,1025546112,976384768,1063061184,1259672832,769712128,1470508800,880690304,887794368,743446144,495350816,586938176,2683063552,1146066176,1505464960,1079236352,6673118208,865629632,1085921280,746228800,1307079040
6613788160,8952379392,7393078784,6082193408,3607037184,9608816640,6784728576,8909331456,7871844864,7137504768,9431322624,6372277248,3635370496,8153729024,6736287744,4015028736,8587458048,5386616832,6444898304,5642057728,7185686528,8121304064,12595816448,12147821568,5405488128,7101099520,8015830528,8409285120,9326240768,7186364928,8382580736,8894876672,9040584704,6816198144,7955290112,11549829120,8055238656,6715126272,10707911680,5165905920,9081558016,7930620416,8810758144,15719216128,8390209536,9454511104,9219955712,8126522368,9305574400,10085354496,6178207744,5646672384,7416992256,5599577088,11998830592,11321686016
291313792,262147312,222358208,256140928,383009408,296363072,446056096,255959616,318950176,365311232,292814592,372292288,679831488,201238176,278403840,348562912,323277120,277627744,320143648,468647744,297633824,243034832,280704832,268952288,361965184,295930240,467776352,269763200,358516160,272770976,280196960,476751264,394613120,327551904,413330368,393894816,375689312,449102496,593862464,528186496,348030176,381478656,625571200,263723536,389947776,300886720,284182624,519810784,377324832,218584256,153069312,485944672,567196288,740335936,415519360,321774112
910576448,1405745024,968114496,1251358848,1364944384,1239816704,1132089600,1086107904,1279945728,1380566784,1203710720,1338548992,1410900864,1179899648,1077864192,1314176128,1138206464,1054637824,1047744576,1404946304,1561739264,1414776192,1089622144,1126726656,1215290752,1090825088,937261824,1139147008,1115418496,1008801664,1194425472,1280620416,864944256,1193101696,1175136896,1166051200,1053460480,1627149056,1501026688,1674767360,911074624,1279493632,1042986368,1166358400,780126400,536869024,815118016,1570975488,940541120,601649088,190453312,2354106624,1452921600,1575615872,698074368,1159048320
94213912,75853712,72376576,269900576,107950560,89462088,300928128,32894950,69442296,96998952,75226976,119097272,464527040,59850504,56496960,80360632,143795056,64357392,57207584,145199984,78741904,35704272,95689656,37866828,109803776,43173832,188497408,38914932,76834416,38643892,213423136,70336440,179536880,75027696,217131456,53776984,56239068,76900368,163448832,167247616,80940336,62398676,252035712,43508264,68624304,68656448,78729120,82619192,239827616,46072148,55811912,64629636,282331072,510031968,132552048,75827312
149824272,293069088,192222528,159013648,574139776,181834528,119008064,94905168,127228224,256457568,167757664,169928832,674788928,147817312,166801312,179803184,194947584,99443880,195512384,562405440,396577728,171701088,159533872,109694200,604025216,142707024,179782880,127718848,161215632,162828672,325594720,318865472,201019472,299059968,652288512,256321312,201447520,340156192,641160384,1521368448,153075968,661096128,460370336,152763696,187933008,107407080,206085648,790507968,459522432,203940416,135933424,765268608,277834528,832138688,155387536,563066944
2545778176,2400726528,2929947648,4194087168,6740408832,3129687296,3735012096,2026493440,2496806912,4606333952,4571266048,4399004672,7779263488,1834729472,2747488512,5083657216,4157318656,3740492032,3948144896,5679190016,3838127360,1803280896,2871992320,1387539712,4554405888,2145941504,4649753600,1372690432,2635158016,2570693888,3045391872,3587987712,3591712768,2088131072,3836271872,1511929984,2383892224,3033038592,5727990272,4106142464,2258222336,3136176128,3025993728,1147339136,2556930048,1716316672,2386360832,3084984832,2328702208,1001332416,862644032,11703093248,3971317760,4245640192,2419432192,3164264960
605896832,1160503808,1174756736,1682141824,1576551808,1261561984,777902848,1105523712,1030199168,2948887808,697867584,1424586752,1087042048,889917568,865474944,1983120768,791405696,753558784,645045184,1375623552,721267520,690947136,1011238656,793508352,842949312,655472256,560370688,499292544,445548096,538142272,948651200,970308480,484587136,1294364288,596984704,252871600,394000096,814236288,417470688,1351142016,586246400,749589696,574383040,738725312,378172864,366494656,418970144,1083708288,369348736,225372768,107867968,7380701696,701171584,633214912,306676224,655592640
285681760,396742464,350949376,323698272,483498336,356144288,321826464,311695840,394647808,558374848,347896672,428327328,514794240,296699968,290581728,505469344,305426144,233888176,239424528,468700672,303164768,284400608,292877152,302985280,366145184,234945168,239965472,258369168,233822688,221734288,289938752,367872864,162097488,293729984,334758720,235277328,249754112,353225024,335178912,449846976,182301664,309025536,267340368,251712880,168979040,131034448,205573584,449282688,209168144,168204944,75261480,810762240,388756416,403092480,168531376,285059392
8321698816,10362267648,9437582336,11810920448,9054027776,6714693120,9975772160,7749229056,12244567040,6828681216,12155100160,7924568576,8162614272,13569537024,11321261056,4943666176,12246499328,13632671744,9589534720,8336239616,13311665152,10418568192,12816360448,8345447424,12575098880,12334579712,16631931904,8782529536,14010638336,11352103936,22286645248,13901678592,14140925952,9640759296,10198672384,11355423744,11128050688,12975620096,23219113984,15915517952,11220837376,16677666816,16790535168,8056977920,11142395904,11080911872,12074353664,8757693440,15594172416,9166271488,12102210560,10281745408,14902210560,12119385088,16111466496,12229861376
577825536,734345984,757609856,1119350400,1132636800,865934016,581905792,579006400,598050752,792144768,648896256,801043072,732431744,647524672,550630016,1073433472,651167680,822994816,736841664,792312512,823417472,727113728,705988096,540020608,745109120,605700672,481341280,591043520,508522336,729435712,787350208,899154304,594088832,795417728,601283456,431381024,737308544,648628928,459782912,779922624,562596160,655278592,348151424,405020832,369352384,341907424,423040160,602355968,374484864,432048832,245949712,1208249088,701250560,528986496,317775552,669281024
131327832,570445312,177801248,156774240,494159552,209251904,152620752,139794176,199493328,193059360,202686560,150485344,218433920,121654520,134086096,116956208,417388960,78034392,486435712,305387232,605324224,165519152,195227824,128262408,1004479296,121226912,266094432,97297120,320747744,228848672,317216448,309944704,234516336,170108080,750599424,379271584,264184800,349266976,581528768,1247594496,158434688,725748736,527322336,262850464,120075376,127864864,232504192,954646080,529602560,412917120,184709312,1104376448,314223360,639396352,161627216,547089536
1091398144,1125779712,1554152704,816292544,1995735296,864421696,1331221760,1102471424,1385900032,4304834048,948819584,2146523136,3248832768,4461803520,1650340352,5132597248,1098722816,1811799424,992689344,3756966144,1142673792,1442021760,1820493312,1418224896,1103286272,1660375552,2072585088,877572352,1209086336,820766080,1326510848,2472971776,1323554176,2038058496,1304590464,705233920,1470362368,3556649984,1701963520,3099067136,2035177344,1930924544,3220630272,1186392320,2758003456,1804248960,2039339520,5200506368,1403370112,1461165824,957349312,10741308416,2158342144,1593349120,2683049216,1528281472
16952986624,20509356032,27329949696,17048683520,61283647488,13165888512,19304493056,13086088192,19095400448,26977927168,17829070848,17032546304,71386832896,34823766016,21381865472,33792096256,21452034048,27075039232,18065127424,48468750336,24863987712,27002298368,19936530432,15024934912,29782890496,16741534720,25093580800,12296228864,20810651648,17840922624,24927940608,42245664768,23980619776,31912974336,26292125696,18902300672,21514958848,34129813504,42716282880,44101279744,25219084288,31513546752,39649878016,14078810112,36563329024,21795760128,24978292736,50797551616,29971343360,34962927616,21413638144,77379649536,34874179584,42062438400,31274788864,41959727104
12938632192,19710193664,14652167168,14681981952,17339865088,16031396864,15509666816,16164418560,14592609280,22907889664,21027950592,16692488192,15597053952,26922735616,13548052480,14200577024,14431884288,14306806784,15171171328,29273565184,15957582848,29679396864,25652459520,18898915328,9142361088,22894024704,18628489216,16902029312,17930557440,18979108864,18786869248,23033024512,19913486336,17475645440,18318741504,22149011456,18275635200,27579275264,21754902528,14722804736,19193321472,18131945472,19723923456,24406183936,25082941440,19136397312,15977336832,32066039808,23011731456,22397097984,17877716992,42620317696,21019619328,16232219648,29150971904,21873311744
6688097280,8443870208,8225410048,14287454208,15747548160,8895160320,8411278336,8705123328,6273361408,11331267584,12079808512,11041296384,11104173056,5070974976,6897038336,11539458048,10227092480,10588851200,11280713728,13676947456,10770595840,8800256000,7610490880,4656451584,9451554816,7330769408,8215400448,5047290880,7078202368,8389377536,7076044800,8532778496,8752699392,5509636096,9117246464,3836683520,7923722752,7654140928,14948381696,9594766336,5508777984,9038807040,7114544128,3510066944,6853114368,4802684928,6671288832,9503054848,5793830400,5145000448,3132450816,39596433408,8613614592,7317467648,5072500224,9388167168
131104960,149600416,130608360,236573392,253793344,190983856,115827768,112281976,128315288,182606416,135040912,172710528,159521296,143865392,117758056,224024048,130690624,181945120,160393104,179904832,164484848,138887472,145082784,119155496,168324944,126538192,109308720,136804768,105844584,166843376,165470720,181981632,138187824,172563488,129824136,95411928,143374288,147677440,107951024,182866880,128673376,146257760,81703608,92463952,91920744,94631696,102226368,132633160,90930240,110991016,58828808,218499472,154002944,125902328,77206320,156617152
3812120832,4125125632,8353058816,5741378560,4401742336,4256487424,5179318784,6900675584,7199801856,12136264704,4348580864,5867251712,4944522752,20067383296,6132745216,11510148096,5077982208,5608851456,5089685504,8744877056,5819471360,6222622208,10185612288,7050245632,7258316800,6035959296,7536749568,3840364288,6551448064,6336203264,9282592768,8907245568,7401561088,11500762112,8023314944,1957152256,7376019968,7444325888,5333462528,9536747520,8851851264,9067868160,10273458176,8999484416,9476226048,10673597440,11411161088,17156052992,8960072704,5548054528,7750904832,38495674368,7685369344,5654534656,13282315264,11478278144
14539722752,25031749632,18574123008,11953049600,24486363136,12292596736,11016313856,11266006016,12217994240,12998409216,12726645760,11277666304,34670792704,18212997120,22238576640,7341191168,22885744640,14134171648,13814855680,27855495168,17519808512,21220429824,19989075968,17606098944,13830462464,24125648896,14835094528,9593357312,13094325248,13168709632,24522465280,25917124608,22482513920,17809768448,23985195008,21355022336,12273263616,30879731712,25751908352,21806583808,21893646336,30629449728,23866028032,17409347584,27851816960,20805154816,29240760320,35543719936,18330871808,21166723072,17531105280,41653952512,26395107328,29973690368,25244706816,29434081280
461399840,566974272,569210560,622571904,650495680,557999040,500690432,550821952,545010880,714346176,479881824,588288896,538716160,442865312,463162720,659952256,498710400,472238592,470754112,624085184,526717632,447949376,542907904,522078720,591932224,435673664,427584928,421938976,424726400,440691680,518182528,570313792,402751584,505370688,519990880,390569984,398944000,533995392,458283808,604416000,421477856,533631392,400488480,426843008,286329984,318434720,340564288,582414528,342000832,308441376,198835392,1187834752,565051648,445870080,316009408,513811264
83360948224,2.03E+11,1.34E+11,1.14E+11,1.68E+11,1.00E+11,1.35E+11,95667322880,1.22E+11,68757782528,1.20E+11,92747030528,1.70E+11,1.57E+11,1.05E+11,63518158848,1.50E+11,1.08E+11,1.47E+11,31439634432,1.84E+11,1.18E+11,1.42E+11,1.09E+11,1.72E+11,1.18E+11,1.59E+11,67012108288,1.42E+11,1.21E+11,1.46E+11,80749469696,1.37E+11,1.20E+11,1.34E+11,1.21E+11,1.21E+11,1.22E+11,1.70E+11,1.61E+11,1.25E+11,1.78E+11,1.69E+11,75516887040,1.37E+11,1.06E+11,1.07E+11,1.67E+11,1.47E+11,1.56E+11,1.30E+11,2.24E+11,1.72E+11,1.57E+11,1.66E+11,1.53E+11
34085064704,34866589696,69272166400,36610097152,56682582016,29467869184,53299429376,44950986752,50463211520,17164147712,39189803008,32191559680,66984087552,73338904576,41956737024,55795519488,38361001984,59526062080,56830672896,12893942784,69901991936,31183319040,57707520000,49486675968,79142486016,52883103744,80167223296,29761714176,70215778304,65298976768,77380222976,40003158016,81611022336,82635464704,60595699712,29008234496,92226109440,29177364480,61337784320,80433651712,79045099520,67148353536,76917743616,17509277696,53353627648,56172609536,50899410944,41370869760,58435948544,55522246656,73304973312,89877299200,65057157120,75003961344,93883613184,77961420800
20336461824,11781787648,13649866752,15279589376,21362376704,6175974912,10253065216,15221939200,19195441152,5240505344,12542681088,8038824960,36740956160,20975773696,19481360384,14712276992,15822804992,18296524800,28050333696,4406905856,24275691520,9926630400,14845322240,15726961664,24490835968,20257128448,43054321664,5844897792,20435388416,15371393024,42761756672,8375044096,34100006912,15576832000,25960722432,38307225600,25760204800,23656896512,40186601472,46060859392,29080117248,25593452544,37291831296,9232498688,14264100864,12369612800,13598956544,10739371008,17864996864,24959715328,15893794816,25834215424,23506886656,23712342016,24094007296,28149809152
3231031552,3104976384,4197702656,3861484032,2114815616,2521003008,5255142912,3545853440,9014605824,2830295808,5353682944,2757165568,1756195712,4514822144,4193024256,2753440768,4249844480,6962117120,4277206784,3506636544,4898869248,5231746560,6717910528,3182418432,6260788224,4196575488,5725430784,4346318848,9149991936,5204270592,12165794816,5799337472,6121942528,5552161792,4458790912,2360357120,7387745792,2650839552,6158606336,4728368128,6712552448,5359256064,6655012864,3321384704,4474459136,7856545280,5553417216,3751707392,7055636480,4130950912,6756141056,4080718080,4808003072,6018107392,8980586496,3612465408
423130240,750858176,904534272,625998336,1402392192,465122560,730122880,474882848,570015168,400715648,529609504,359810912,1010570560,622643392,530444064,382206944,861966784,697976256,698953984,269469696,968461312,579999488,703204032,497566016,1073129792,712245376,742502592,215550912,570783104,575930560,1055494144,640362240,876043584,886913408,864791552,1060727680,649332160,560291584,1191815936,1319894528,761668352,1205427456,939596800,373157728,902249984,522715072,581185920,1326513920,981167040,1310776576,776391552,1698062336,875736960,1000984512,1079473920,1229302272
2429694976,3858291968,4701041152,2680741376,3833408768,2071815936,3053107456,2150514176,2693811200,3014568448,2774950912,1692020224,4806879232,4992351232,2877018880,3107872000,3339869184,3383609856,3326007808,4064864000,3646714112,3927945216,4298967040,2658316288,4955066880,3139828992,4839419392,1827410176,3604460800,3454880768,4047709184,4422875136,3959139072,4238923776,4355950080,3964852992,2604288512,3626635264,5656362496,5721420288,4142588160,5456915968,4578114048,2288532224,4970898432,4147955200,3395908864,4172751104,4953062400,4309066752,3364504832,9451226112,5183635456,4631771648,6101484032,4810988544
4076024320,7463901184,7996432896,4243058432,4846203392,4093273344,5180386816,4486134784,6339559424,13585702912,6581952000,6955223040,4401981952,15637625856,4404004864,12093221888,4328256000,5988133888,5409137664,17022673920,6066618880,11336135680,6758534656,6046080000,6974170624,8067052544,8046142464,6035052544,7599093248,5809821184,6922472960,16084429824,7124758016,6057674240,4936634880,9772879872,7804423680,10757939200,7722185728,7540402176,7667055104,9261213696,6609817600,6231710208,6650958848,7066987520,5920553472,14219640832,7846622208,8318392320,8543170048,23911331840,8530242048,5513790464,10857231360,8332692480
690240576,723500032,565712320,844707392,845693312,611164864,601213248,640054528,492455520,788022528,816135680,762039808,767278400,447325152,501936864,848647872,750205568,785468928,883757376,999501568,1013210304,787412928,664166848,446331424,853185152,705251712,790767936,598399424,780155456,940140416,725712448,862383680,891185280,682420736,985519424,522290112,816485056,903529152,1423015936,1110510848,561992192,1042774208,820180544,492591616,902408000,663651328,763591360,969530816,706088000,591196736,405895264,1235195776,846691264,780857088,643180992,1005696896
3108999936,3909128192,4532673024,6180265984,7601604608,5139390976,3394885120,4806705664,3362979840,6016286720,3523625984,4597904384,5737779712,3296808192,3365635072,5459428352,3962193152,5266704896,3763078656,6115508224,3482393600,3565774848,2680345344,3439591168,3005952512,2994596096,2886974208,2299502848,2128194560,2467465728,3844517120,3772145152,2647986176,1859440128,3042440448,3228899328,1896043776,4709968896,2968136960,4095943168,2722144000,2807027200,2401739008,2660765440,2379642624,1389905408,1713903232,2181286400,1692147456,1951216896,562882944,20845621248,2955148288,2373207552,1702832128,2420727296
388176672,523677888,520336352,606960896,615169856,501618112,448005600,543929472,413764064,621722048,511375200,523082144,435664384,404527840,418885440,603777728,460389344,495967744,491979808,575620096,481167584,458001344,489010496,380447840,500957984,441608032,404618880,360119264,408174048,425187072,506135776,474114528,405347872,415456064,457928640,320560544,405160576,492790368,451204896,467263136,373619424,479298752,345826752,367914496,279263264,295193024,341161024,455555808,327403072,301350112,196526912,965941632,435301856,371730400,278468576,474459456
575970944,1285549056,997369984,579531456,1249355904,807134336,1167191296,772644416,1153685632,1014396224,833305664,837931328,1422085760,990834432,829156160,707870656,1010082816,484082752,1374022656,1062467456,1382013824,958860864,909558912,934525376,1301605888,833630720,1358773888,676167488,904366144,657052544,666969024,801704384,672511104,640468096,870678336,870064832,776309248,1136524032,869349120,1330203136,538325760,1096074880,1359968640,1210685568,763550912,926947648,583742016,2090470784,1089549312,1614549632,981846336,2905650944,802958144,1090707200,849086336,657582592
755602432,3140234240,1764969088,882777728,3644835072,1350216704,2190383360,1080409088,2175527424,2064447488,1181576192,1573314944,2663506944,2372957184,1364232320,1167124096,1965077632,686435200,3003004416,1918039936,3610696192,3329738240,1344247936,1928743680,2295573760,1551345792,2286294784,1352750464,1298192128,1132192768,941978112,1678533376,845377664,1174941952,1194307840,2239056896,1040612032,2118338432,1506140544,3640273408,991625664,2694706688,1909042304,3075728128,1401763328,1776715008,1036884032,5780411904,1637938176,3788725504,2137078400,6975572992,1156866816,1750869760,1225158144,1285949824
723781952,2151304448,1466691072,1164694912,2991277824,1003562048,570336128,943309888,667440000,1286055680,1224697600,947548608,1134178816,837124928,949721600,805393920,1491620096,595737024,1540368128,2927993344,2699789824,1168076800,932089856,721677824,4540313088,929433216,1038641088,720976768,1387086720,1473588096,1869081984,1576334208,1391581312,1195489792,4035436544,1329984640,1369503744,1908241792,3650041088,6901096448,941164992,4382679552,2692455424,975734592,867260416,689292736,1376256256,3845275392,2898975488,1458434304,1136660096,6671579648,1246659712,2427013376,785396160,4108377088
343585504,633924864,577872704,727732032,799123392,598059200,307521216,623496704,278095296,483361440,784993920,458427520,357005824,356714336,503739264,275514816,623593856,409059232,876301376,906202048,1047743808,781721280,675057216,486682880,1908144384,486127680,556129664,382296672,772196416,1102133120,969412224,482123872,1307973376,465551456,1990431488,584745280,1058918784,763157056,1956630528,1949369984,599335296,1742814592,1130709120,631282496,550179072,430267744,874960064,1442983808,1344311808,753720768,724843584,2245248512,686481216,651554176,546858112,1951737984
1933703552,4683808256,2567456000,2388957952,7992505344,1665043072,2913504000,1404735872,3154281984,1772624256,2698232064,4025886976,16261909504,6147902976,2750750976,3295413504,2743981056,3010262528,4459384832,621920384,4570956288,1998818944,2847693824,1510367744,4208787200,3259148544,5556758016,1175543424,2471699712,2218022400,3292792320,2547421184,3199742208,3417111808,2557977088,2795124224,4943717376,4861098496,5654353920,6100072960,3411732480,4806635008,6500862464,700194880,4566974976,2653001472,2950316800,5269109248,4038559232,3607899392,3057538048,7245998080,4893209088,8458712064,5482403840,3479273472
35580973056,83596992512,60059627520,52714921984,82035294208,37457928192,59553861632,29007382528,52184858624,16832450560,48578125824,25848637440,87980638208,49946722304,42808950784,13428346880,79085936640,44083802112,65458065408,14274192384,91583086592,55142944768,62118162432,29426927616,85086199808,40961703936,63598931968,19735678976,58238652416,54584365056,73754755072,38628990976,71701225472,67438620672,59541065728,48681705472,51313766400,35594727424,97866752000,79580856320,56105193472,83107610624,70912188416,23627784192,68902748160,58224111616,46337318912,72368144384,81423007744,71943200768,64107565056,65846697984,72306262016,85691777024,84814848000,91111833600
306575328,1431124480,573793984,463800288,758305408,352767680,627931264,252442400,766296192,323657856,519617120,411083200,464263392,669537600,365074304,185562016,767617152,394796224,1044529536,138220432,1145641856,811194560,609007872,385020576,898281920,623953792,795668416,312023872,645257024,578063872,815475136,668878016,619786496,486624896,396686720,1412875392,549545600,527132896,993501248,944827264,740411200,1142389376,673662848,466240288,442418880,532653728,361175872,939805952,704642496,1413878656,687312256,787488832,694228096,674445376,830278144,845342656
244964064,1166654080,700223104,416536544,1106936448,300201760,557383104,241592912,518557824,272153504,340411776,253163600,863658368,818333184,347214656,203485296,683613376,331719840,762575040,178857280,815208128,1007791104,505051392,354759776,874914240,538400064,573811200,256633136,475869376,475894464,507490656,430511360,518693568,806768640,448278272,899418496,473317920,439910176,754128192,794896128,705829568,986765504,702043520,255339888,539330432,495957856,261817760,1199088000,591718144,1070520768,780069568,1115379712,662681088,739623104,791089920,718488320
2222652416,3132705792,3119306496,1253044992,3586075136,1186064000,1408140928,2115264128,2917347584,963277568,1426166144,1428005760,7779031552,3702498304,4416530944,1418638208,2956447744,1857007616,3061312256,742800128,3226062336,2002746880,2971510784,3901313280,2124636032,5120341504,4358796288,1119367808,2492823808,2225045248,7478536192,2451214080,5761690112,3233409024,4215962368,5580677632,3427427072,4327647232,4460579328,4650488832,7997959680,5678721536,6508909568,2017218688,2690962944,3265256960,3303481088,3493536256,2330680576,4980194304,2677057024,6917708288,4239511808,4699915776,5168181760,4335221248
80634448,111441488,77905544,52995088,45254260,135212864,44868072,38491464,40245416,70623776,63896344,37338440,30450044,85566976,89958016,81754256,129343120,50348976,58880144,44523836,32518462,66585216,45706972,31905350,103252576,37714672,34665652,83788896,52849344,33637956,49175236,73781880,53200464,64221384,30502708,40313860,30318232,53587192,51611432,169133008,47792332,79277784,58472168,61943048,143383296,103129432,155945392,170423680,421473056,144027088,105362600,154402752,93854600,78623992,168144928,82113064
4925726208,7017814016,6703389184,6882963456,4520230912,4060329984,5617037312,4502702080,9233967104,5357316096,6734954496,3927359232,4976992256,9958958080,5891917824,2942782208,5749048832,5331191808,7227279360,4724072448,7518175232,6686089216,8602634240,5960714752,7769735680,6420881920,10729219072,5068490240,8293648384,7346061312,11651723264,8008302592,8657695744,7171876352,5591595520,9452128256,7245899264,9033426944,12280795136,9371356160,7057743360,10013079552,8906257408,6794177024,5789671424,5777298944,6537472512,6710681088,8706552832,6899846144,7818870784,7940136448,9016136704,6945926656,11026865152,11668308992
4021117184,2971188736,3265284096,3464857600,10812956672,2538811136,3274516224,1999469696,3227736320,2920850688,3525473536,2275584256,15537569792,2690049024,3014492416,2154226176,4357376512,3912382720,4229167616,7094977536,5039967232,3988499712,3725764096,2465203968,6961755648,3115267072,6768584704,2005931648,4108791552,3599498752,5195084800,4017870336,5155423744,4280919552,4037197056,4712099328,3023424768,6433318400,9530565632,6769502208,2573662464,5175955456,4763034112,2092803200,5113046528,2662396416,3568939776,3936972288,6054973440,3516792320,4262446592,3864757760,6288582144,8786177024,4988188672,8941954048
1324945408,845566656,1136251776,1513985024,2091432832,970247424,447869440,1221640448,765557248,2249455616,917093056,1013363776,2959076096,925501824,1005690624,1898150400,1253057920,1617714688,1061032704,2853952256,1076030464,1401288192,1187954944,1376037632,1885561344,1350865280,1142422656,448006048,851236864,882649408,2427634432,1453793664,1536428160,1366160384,2520606208,1637886208,1086593280,2593746944,3015915776,3013777920,1191000704,2306007296,1868563840,1117686912,1839171456,626694016,1303331840,2076541056,2168083200,1483844480,1336238080,4492532224,1281861888,1952479488,1126600064,2436847360
