0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
441047104,237242416,388862848,248991248,410751104,274326688,454162560,388352384,420723808,338359232,463495840,382975648,483138688,318246240,549439680,133897544,501027808,260756064,383145312,429042528,438550752,412344384,475052992,398218176,461765632,317549408,414560416,439525632,442478176,310695904,388987744,284953216,356116096,300002272,385774784,381461152,385547104,361832064,378009216,456137024,237801584,317378400,309446272,314079840,157599328,282368704,251758032,332559808,300816512,393231744,374890368,327954496,363650912,353839584,186490112,319520096,252035792,330895968,129241760,264618560,403544224,312137472,352117056,287052960,434445024,335359296,389819968,279792000,397284832,334999296,346399296,237232416,363119808,284064704,270848608,322105472,467999424,346532416,445908768,281051136,441531328,361911008,392521312,207967504,372100032,338595392,398860032,321743648,418261408,451847520,328764288,391632384,438459584,326392448,370495936,287818528,395006208,383024096,287636480,175697840
13049198592,14253018112,5911573504,6390452224,13711092736,10721607680,2607440128,16868151296,13248750592,19832875008,16788385792,28509161472,10349558784,5918904832,15096685568,6910610944,9243073536,7271347200,8049549824,13205056512,6149658624,8156383232,12570815488,6741646848,13857579008,5648740864,8524775424,7846718464,8916328448,8951086080,8560383488,9461291008,8853335040,11720247296,9655853056,5233579520,7675652096,6246337024,9891598336,8391931392,10459711488,5433877504,12476684288,7728762368,11356923904,13259596800,13538486272,7047045632,11182793728,8904313856,10047784960,5380793344,15380165632,8080474624,8834683904,6674915328,11695592448,7982146048,7812767232,7474789888,12359650304,15095343104,14988884992,11051862016,14949526528,10874024960,14267154432,9435622400,15107281920,7587828736,14963943424,14972249088,11422883840,13717407744,12587872256,21003001856,17576706048,10169422848,12048027648,14489053184,12862750720,10774379520,9977332736,11204616192,11479337984,10159397888,11024105472,12347462656,12833190912,11035901952,12699611136,7093128704,16946370560,5698330624,11242681344,13646659584,9780133888,11918089216,10528894976,8762153984
11736347648,6941719040,9316914176,5743679488,6754786816,6881038336,8515998208,10250103808,8871931904,4914608640,10909804544,7052550144,10762191872,11186810880,12981014528,6742948352,8497318400,8817551360,6797817344,7275665408,8821155840,12580842496,13596936192,11396867072,13868760064,4523495936,10926366720,14555643904,11350991872,8740704256,7847222272,7171873280,8542509568,7412453888,12371997696,10225770496,11627188224,10377168896,8621174784,10541520896,8319973376,6295337984,11964247040,8290293760,12637538304,6738431488,9738275840,9810658304,11047885824,11754082304,7179850240,9544538112,6279486976,9767966720,10842545152,8177887232,8693397504,7317936640,8269070848,9345257472,12025195520,8333343744,6696323584,4366592000,9868205056,6682568704,11963730944,4177062144,10192898048,11684226048,9522828288,8580281344,8855437312,10860868608,6876091904,8228949504,7525592576,8258605568,9556067328,7700103168,7739389952,9008393216,9904143360,6352630784,11124896768,7496660480,10869982208,9591621632,8209250304,8948719616,9117320192,5891790336,9268687872,4807262720,8480223232,8754092032,7542291968,10219840512,7058883072,6339798528
4558961152,5699589120,4435251200,2080904576,2427841280,4668402176,3136949504,6478076928,2345690368,3963660288,3634290688,5025819648,3659121152,3602294272,3353437952,3212839168,3540998912,3674369024,3844406016,4545675776,2641915904,3086646272,3671880960,4191657728,6192571904,1968735360,3124924672,4013203968,4362638848,2699740672,2399354880,2531169024,4248948992,3004348928,3451458560,3251379712,3372083712,3932947712,4256573440,4293101056,4617178624,2608577536,3900650240,4275923968,3620242176,4422739456,5393528832,3850795776,3960014080,3166085888,5129201152,4705239040,4841407488,4050821120,2835525376,3147527168,4572477952,3582826496,1701803776,3076455680,5522674176,3922256896,3684548864,2776626944,3988100096,4254854656,5297240064,1215602944,5015465472,4723699200,3701438208,4197806336,5874583040,4258647296,2632573184,2719142144,4613442560,2868167680,4153425664,4437504512,3567654400,3216045568,2502593280,2903012608,3109826816,2722142464,4303480832,4643762176,3398499072,3145527040,2498691328,4076728064,5096258048,1847693696,4256214016,3961468672,3428902656,3757394688,2975648256,1518253440
242166656,424932224,76564128,334060672,108491800,597989440,93175248,629895872,79836760,940970688,92750120,1298166144,216796304,263099264,270403456,4251751936,109072320,275907168,192004608,435943744,144777216,222372752,203491376,110652160,177993168,187196896,129313480,192523296,178785664,383834464,90394800,499763328,118112776,593142848,98397344,306397376,102535144,263559504,110946456,227330096,138627376,116215128,163931184,291364736,227678432,435730592,344350208,413802080,162484384,340011584,121820800,419863488,223252480,160420928,104282696,229741392,248189040,218054512,89885808,157596496,168482016,285327584,106099888,206687760,177906160,481449504,129979352,137485152,114455768,158264624,112096600,472327552,134260224,529036864,68403392,771803904,117246376,79441896,135720608,1071273920,143099920,168162896,62686660,192952752,85353560,78248872,148484208,586536768,174323408,386659456,89231432,352405856,577449088,288989408,88648904,889673408,146709840,252188784,124995208,267163440
2472054272,4429592576,887548416,948981632,874903360,1700822656,1324317696,3921091584,965770816,4225178624,1070229184,6817056256,1901744384,1278870400,3939906560,8589013504,1738945408,1054612800,1765795584,3341876736,1386097920,1161963264,4266416128,1197909376,1414767104,1287731584,1421547648,850243840,1628549760,3464582912,1252885632,2989797632,2760720384,3241502976,1000888128,831954432,870270656,960188928,1347651200,1445355264,1494935296,730397632,1171217024,1851501952,1695440896,3284100096,3862769920,2307296512,1602721024,1411912064,1808088064,1401860608,2440426240,1836286720,1450539392,2605921024,1902126208,1603656320,1013985920,790796416,1986704000,2041956992,1172186368,1546205056,2084146304,1859625088,1571936000,1615987712,1556656896,655228032,1576136960,3021178368,991453056,1850945152,1252315264,4573650944,2107835264,621894016,1568159488,4667530240,1670708992,1891372288,693926272,1135302784,939210944,594787264,1421441024,2507319040,1336985984,1170222848,994918784,1099006208,2795312896,848305152,923795136,4892538368,1906026240,2570570240,1051089920,1415854464
713338560,156840336,392436384,267197024,289631168,364986784,555430336,217907536,316225376,432473472,491118272,787214528,659459136,512920608,1239167232,4225135104,543964096,310610176,601300160,736865728,433639200,456919392,775666496,462904512,918954368,328274688,590460544,377866464,678991232,382318432,424165472,394400960,871262144,523896128,612979008,268412096,511554144,434185760,719409024,610779968,905082240,424142464,647451200,352079648,801571328,612919616,1141626368,205217328,646999488,361769472,530874496,468409568,624466816,523333312,676171264,414024672,751908160,747448704,721268480,391467808,784867840,294766848,547684736,168916416,832918592,715840384,630809536,443548192,662728768,324113344,675225024,796565056,677569728,748686016,425196416,384765376,955626112,271196864,506594976,305218208,491627424,620458816,256922304,201767376,420862304,286396448,469786752,546084096,501870816,394700960,444424896,399076256,806628416,252616768,423851200,669850880,396348128,741923008,404830976,296987744
12988475392,20751087616,9004758016,12549638144,12054590464,16872749056,10142340096,23216660480,10571005952,25271767040,12064804864,26688405504,12452074496,12304466944,13400971264,23906209792,13784804352,12824551424,12965365760,16036856832,10131898368,11115816960,13657193472,9614728192,13662029824,13447384064,10239388672,13389849600,12273569792,17553582080,10069403648,19281211392,12549720064,19931226112,10612873216,11426560000,11344199680,10829029376,14961248256,15421690880,14125859840,15839505408,14570842112,12329779200,12420966400,16397488128,13047811072,22560366592,13696766976,12512216064,13096993792,12243737600,14344493056,9391929344,10727934976,12307030016,13392662528,10698106880,12479578112,12602029056,12746625024,14178048000,13364359168,14910727168,13688727552,15294048256,10822270976,10153708544,12643821568,12371463168,11698718720,22538647552,12934147072,17187827712,9141130240,27438215168,11818768384,8865057792,10091371520,23238930432,12111196160,10332400640,9162679296,13615692800,10545945600,12134402048,10691789824,15181474816,14090178560,13685770240,7245645312,13608231936,21099460608,10887343104,10516770816,22075400192,9570501632,10802348032,9924106240,7656295936
4932708352,9194546176,3205945856,2740612352,3611613696,5402181632,3252921600,9357325312,3335695872,7014099968,4927983104,8960673792,5077891584,3636058112,5091193856,12231032832,4312705024,4377274880,4111433984,5188312576,3253930496,3174396416,5351325184,3417811200,6374074880,2872581888,3455314432,3301295104,3634242560,7215028224,3936265216,5725471744,4538844672,6392758272,4309301248,3185896960,3826739200,2712143872,4750433280,4183211008,4428239872,3936610816,4487702528,3172170752,5462180352,5343602176,5138358272,6323897856,4294206720,3495102720,3753422592,5280201728,5065000960,3474052096,3412127744,2505629952,4765479424,2750523136,4264265472,3604788992,4225949952,5138680832,4362665984,3456382976,3983506688,4916961792,3551476480,2354467328,4726316032,2300724992,5130323456,7651283456,3843141120,6828032512,3198698240,8577428480,4776340992,2388476928,3745460992,7344971776,3825728768,3276843776,2234994432,3207344896,3941929216,2384812032,3196351744,3938293760,4960773632,3717964288,2553435136,2849776896,7290687488,2671939584,3407333120,7941334528,2433193984,2983692544,2396709632,2097529856
